,Sentence,label_word,label
2506,마 고마 해라 자슥들아 자살이라도 해야 직성이 풀리겠냐 니들은 얼마나 깨끗하냐 똑같은 늑대 본성들 가지고 있으면서,욕설,2
2507,그럼 좀 돌아가 개 새 기들아 ,욕설,2
2508,여기서 민주당 중진까지 연결 되고 그다음 임종석 문 재앙까지 연결 되서 탄핵이 시작 되면 좋겠습니다 막장 대통령 탄핵이 제 소망 이자 희망 입니다,욕설,2
2509,재미있었습니다 영상을 보면서 편집이 얼마나 힘들었을지 이 드라마에 얼마나 애정이 있으 신지 느낄 수 있었습니다 가장 암울하고 제 인생에 위기가 많은 날 많은 위로를 받고 갑니다 항상 응원 하며 구독 하겠습니다 감사합니다,긍정,0
2510,흐아 ㅂ 당장 흙 동네 집 알아보러 간다,욕설,2
2511,나도 이제 편하게 살고 싶어 더 이상의 희생은 나한테 강요 하지 마,부정,1
2512,근데 안산 이면 조선족한테 칼빵 맞기 좋은 동네 아님  방검복 필수로 착용하고 다녀야겠네,욕설,2
2513,요즘 우울해,부정,1
2514,이번 프로젝트에서 누구보다 열심히 일 했는데 아무도 인정 해주지 않는 것 같아서 불안해,부정,1
2515,내가 따돌림을 당하자 평소 친하던 친구와 멀어지게 되어 혼란 스러워,부정,1
2516,하하 가자마자 추 격전 큰거 세 개 터지고 돈 가방 여드름 꼬리 잡기 가요제 2회 부터 본격적으로 듀엣 하고 장기 프로젝트로 에어로빅도 하곸  졸라 커질만 한 거 많이 했음,욕설,2
2517,장범준 노래를 라이브로 들을 수 있는 시대에 태어난거에 감사함을 느끼네요,긍정,0
2518,나를 괴롭혀 왔던 무리들이 없어져서 이제는 맘 편히 반 친구들과도 어울려 보고 싶어졌어,긍정,0
2519,기사 사진만 봤을 땐 그닥 몰겠다 무 튼 일본은 짜져라,욕설,2
2520,난 고지혈증이 있어서 가족들이 고기를 구워 먹고 있는 것을 지켜봐야만 해,부정,1
2521,출산 휴가 중인 상사가 무사히 아이를 낳았다는 소식을 알리니 기뻐,긍정,0
2522,이번에 정부에서 시행 하는 서민 금융 지원 혜택을 드디어 받게 됐어,긍정,0
2523,보면서 뭔가 띵하고 맞은 듯한 느낌 나중에 나이가 들었을 때 영상 속 총장님처럼 깨어있는 어른이 될 수 있도록 많이 연습하고 노력 해야겠다는 생각을 했습니다 유 퀴즈 감사합니다,긍정,0
2524,아빠가 예전에 내가 태어났을 때 딸이어서 실망했다고 했어,부정,1
2525,오우 죽은지 알았는데 신의손 이십 니다 어린 생명을 살려주셔서 감사합니다 복 받으실 껍니 다,긍정,0
2526,회식 도중에 후배가 나에게 반말을 했는데 술에 취해서 한 거라 넘어가야 하나 혼란 하네,부정,1
2527,B 85         좆 돼지 컨셉 이노 ,욕설,2
2528,자녀들이 나를 부양 하지 않아서 상처를 받았어 독거 노인으로 매일을 버티고 있는 중이야,부정,1
2529,부잣집 아들인 친구가 부러우면서도 질투나,부정,1
2530,내 주변 사람들은 내가 싫어하는 걸 강요 하지 않아,긍정,0
2531,허 팝님  꼭 천국 가실 거예요  마음 시 대박 ,긍정,0
2532,장범준님 좋은 노래 늘 감사해요 ,긍정,0
2533,코인 노래방에 자주 같이 가는 짝사랑 하는 여 후배가 있는데 마치 제 얘기를 하는 것 같네 유 특히 무심한듯 불렀다는 부분이 ,긍정,0
2534,이제 버러지들 몰려와 신고 하여 블라인드 만들겠죠 ,욕설,2
2535,인권은 조카 튼거야 없애야해,욕설,2
2536,보는내내 피가 거꾸로 솟았다 어떻게 이런 인간이 있 단말인가 TV 보면서 손 이 부르르 머리 채를 잡아 쥐어 뜯고싶었음,욕설,2
2537,교사보다 학생들이 더 낫네,욕설,2
2538,혼자 갑치는군아,욕설,2
2539,누나 책상에서 봤던 샤프를 빌려 달라고 했더니 잃어버려서 어디에다 뒀는지 모르겠다고 얼버무려서 상처 받았어,부정,1
2540,이 노래 듣는데 제가 항상 밝아서 공감이 안 됄줄 알았어요 근데 이제 알게 됀 것 같아요 전 밝은 게 아니라 밝은 척 하는 거 였고 ꙼̈ 많이 힘든 상태라는 걸요 알게 해주셔서 감사해요 ,긍정,0
2541,외모 갠 춘한데 치아가 문 제노 교정이라도 하지,욕설,2
2542,맞벌이를 하고 싶은데 출산 후 공백기가 길어서 취업 하는 데 어려움이 있어 불안해,부정,1
2543,장범준 노래는 목소리와 멜로디는 정적이 거나 편안하다고 해야 하나 그런데 마음은 왜 이리 쿵쾅거릴까 요 그게 사람들이 좋아하는 이유 아닐까 요,긍정,0
2544,민주화는 개뿔 공 산화 종북 좌익 운동,욕설,2
2545,베푸신만큼 더욱 더 복 받으실 껍니 다 성태님 멋져요,긍정,0
2546,가족들 모두 종교가 없어서 분란 일어날 일이 없어서 좋아,긍정,0
2547,나 빼고 노는 친구들이랑은 기분이 나빠서 더 이상 잘 지내고 싶지 않아,부정,1
2548,이 노래만큼 드라마를 대표 할수있는 노래는 없다 노래 한 곡으로 웅과 연수가 살고 있는 그 곳으로 나도 모르게 빠져든다 승윤이 최고 하고 싶은거 다하렴,긍정,0
2549,요즘 별일이 아닌데도 심장이 빨리 뛰고 흥분 되는 느낌이 자주 들어,긍정,0
2550,임신을 하면 체형이 바뀌는 게 싫어 슬퍼,부정,1
2551,글 쓴 놈 내일 자살 했으면 좋겠다,욕설,2
2552,양세형 빨갱이인 줄,욕설,2
2553,가세 연에도 나오던데 좌빨 강사면 절대 안 나가지,욕설,2
2554,친구한테 말을 걸었는데 나를 피해서 다른 친구들이랑 나갔어,부정,1
2555,새 학기 자기 소개 시간에 자기 소개를 했는데 다 들 날 보고 웃었어,부정,1
2556,아무리 친한 친구라 해도 모든 것을 털어 놓 기는 싫어,부정,1
2557,30 대 여자 비율이 가장 높은거 보니 고소영 이뻐요 하는 이유를 알겠다 여자들아 진심으로 한마디 하겠는데 30 대 여자는 진심으로 여자로 아예 안보 여요,욕설,2
2558,내 몸 건강이 최근에 안 좋아진 것 같아 슬퍼,부정,1
2559,어머니가 연세가 많으셔서 혼자 계시다 무슨 일이라도 생길까봐 걱정이야,부정,1
2560,이노래 사랑 합니다 범준님 감사해요,긍정,0
2561, 그 남들 상처 받고 집에서 앙앙 울 다가 앙칼지게 비싼 척 하노  못 생긴 남자의 삶이 원래 그렇게 비참한 걸 어쩌겠냐 이기야 ,욕설,2
2562,아내한테 음식을 짜게 하지 말라고 했는데 자꾸 짜게 만드니까 화가 나,부정,1
2563,골수암이라니 이게 늘그막에 무슨 일이야 세상이 무너지는 것 같아,부정,1
2564, 차유람 세뇌 당해서 예수쟁이 됨 ,욕설,2
2565,출산 후 시작 된 탈모 때문에 당황 스러워,부정,1
2566,아내가 임신 중이라 야식을 먹자고 매번 조르는데 이제 성가시기 시작 했어,부정,1
2567,엄멤메 저 와 꾸에 에이즈 합격은 어떻게 했대  그나저나 저 언니 에이즈 합격 수기 제대로 남긴 쀼 ,욕설,2
2568,눈 뽑아서 육 딜도 로만 쓰면 범죄 안 저지르고 클린 할텐데  법이 가로막았노 ㅉ,욕설,2
2569,진심 쥰 내 웃기다,긍정,0
2570,세상에 뼈에 금이 가다니 나도 많이 약해진 것 같아 슬프네,부정,1
2571,도태 녀들 지금 단체 생리 즁 ,욕설,2
2572,어차피 주작 소설,욕설,2
2573,친구들이 내가 자기들보다 공부를 못 한다는 이유로 따돌리고 있었어 충격적이야,부정,1
2574,오늘 따라 나 스스로 한심하네,부정,1
2575,아이유 노래한테 서만 느껴지는 그 여운이라 해야되 나 밝은 노래인데도 마음 어딘가의 조금 아픈 구석이 느껴지는 것 같다 진짜,긍정,0
2576,우아 지오누나를 비방 하더니  이 젠 생시 람 잡네 보수 집권 멸망 아베 대변인 주적은 북한이지만 니넨 쪽바리 제일 나쁘다는걸 명 심해라,욕설,2
2577,집에 조금만 늦게와도 남편이 핀잔을 주는데 억울한 기분이야,부정,1
2578,야 니들 절대 업소 갈거면 퇴폐 마사지 여관 바리 이런데 가지마라 시발 현 타 좆 된다,욕설,2
2579,존나 재미없다,욕설,2
2580,훌륭하시고 존경 합니다 대단하십니다,긍정,0
2581,딸배 새끼들 다른 차들이 자기 앞으로 까어 들 것 같으면 존나 클락 션 누르더라 요새 그러지 마라 아무리 천직이라도 인간 임을 포기 하지 마라,욕설,2
2582,벌써 1년 이 다 돼가네 이 노래가  좋아했는데,긍정,0
2583,딸이 옷을 짧게 입고 다녀서 걱정이야,부정,1
2584,검사 판사들이 쓰레기들 인지라,욕설,2
2585,길거리에서 떡볶이 집어 먹어도 프랑스 요리 시식 하는거 같은 우월함 쩐다 시밬 ,욕설,2
2586,저기다 크레모아 한 방터 트리고 싶다,욕설,2
2587,선생님이 나 보고 교무 실로 따라 오라 했어 혼날 것 같아,부정,1
2588,젊을 때 관리를 안해서 건강하지 못한 것이 후회 돼,부정,1
2589,굳이 인간이 만든 잣대를 들이 대지 않아도 자연적으로 도태 되어 마땅한 족속들,욕설,2
2590,하 어쩐지 많이 듣던 노래라 생각 했다 김광석의 노래에 아이유의 음색이 더해지니 더할 나위 없이 좋습니다 사랑 해요 아이유 좋은 노래 많이 들려주세요 눈물날 뻔 해서 겨우 참았다,긍정,0
2591,하마터면 시험을 못 볼 뻔 했어 동기 덕에 겨우 시험을 봤지,긍정,0
2592,편의점 점 컵라면이나 쳐 드시는 찌질한 한남보다 도환이가 귀 공자 같고 좋다 불가리 향수 사주고싶은 기럭지,욕설,2
2593,이렇게 이쁜 사람 두고 어디가,긍정,0
2594,성실한 우리 딸은 자신이 원하는 대학교에 무난 히 합격 할 거 같아 난 딸을 항상 신뢰 해,긍정,0
2595,난 내가 여자 였다면 남자가 돈이 1조 가 있더라도 나보다 작은 남자랑은 안 사귐,욕설,2
2596,너 이렇게 멋져도 되냐 울 코 태식이 쵝오,긍정,0
2597,콘돔 껴도 안되노  먹지마라 이기야,욕설,2
2598,기부 내 역이나 성공 스토리도 대단하지만 마지막에 들려주신 마음가짐도 멋있다 성실하게 살아왔고 앞으로도 성실하게 살아 나갈거라는 말 존경 합니다,긍정,0
2599,이 거 역대급 ,긍정,0
2600,씨발 짱깨 창녀랑 하는 놈들 정신병자 수 간충들이냐 어떻게 바퀴벌레 보지에 지 좆을 박을 생각을 하노 ,욕설,2
2601,회사에서 갑자기 다 들 나와 대화 하는 걸 피해서 당황 스러워,부정,1
2602,속이 좋지 않아서 점심은 안 먹고 저녁만 먹었더니 더 안 좋네,부정,1
2603,어제 병원에 갔다가 의사 말에 상처 받았네,부정,1
2604,어제 정기 검진을 받았는데 이상이 있는 곳이 하나도 없네,긍정,0
2605,우리 아내 미용실 오픈이 바로 오늘이야 회사까지 그만두고 하고 싶다던 일에 뛰어들었지,긍정,0
2606,속이 쓰려서 병원에 내시경으로 검사 하니 역류성 식도염이라고 진단을 받았어,부정,1
2607,딸과 대학 문제로 많이 싸워서 속상해,부정,1
2608,친구들이랑 여행 가기로 했는데 내가 운전 하기로 했어,긍정,0
2609,좆팔 신문 받아 보는데 대선 후보라고 나와있는거 보면 심상정 껴주지도 않는거 꿘련들은 눈가 리고 아웅 하는거냐 우리 집에서 받아 보는 신문 두 개 다 심상정은 껴주지도 않는다,욕설,2
2610,내가 좋아하는 친구한테 고백하고 싶은데 고백 하면 그 친구는 충격 받아 쓰러질거야,부정,1
2611,중증이 아니라 증 증병 신아,욕설,2
2612,그나저나 장동건 고소영 딸은 크면 여자 연예인들도 오징어 만든다,욕설,2
2613,진영 언니 진심 예쁨,긍정,0
2614,게이클럽 해놓고서 숨어 들 게하고 코로나 퍼트 려 문 통 힘들게 하려는 언론들의 개수 작이라는 소설,욕설,2
2615,아빠 때문에 엄마가 힘들어 하나 봐,부정,1
2616,충격으로 밥도 못 먹었어,부정,1
2617,요즘 우울증에 걸려서 그런지 세상에는 즐거운 일이 하나도 없는 것 같아,부정,1
2618,멍청한 건가 그럴듯한 변명을 해라 생리가 늦어진것도 아니고 출산 1 주일 전에야 혹인 줄 알았다고,욕설,2
2619,체육대회 끝나고 반 친구들이랑 고기 먹기로 했는데 돈 없어서 나만 빠져야 했어,부정,1
2620,멋있다,긍정,0
2621,드라마 볼때마다 이 노래 좋다 목소리 좋다 누구지 생각 했는데 승윤님,긍정,0
2622,노래 넘 조아요,긍정,0
2623,회사 회식 문화 때문에 어쩔 수 없이 회사에 참석 하는데 사실 재미없고 힘들어,부정,1
2624,ㅉㅉ 아빠 없이 무슨 친가 뿌리와 족보는 제대로 알려주고 키울지 걱정 이 구먼,욕설,2
2625,병 때문에 매일 병원에만 누워 있는데 이게 잘 하는 건지 모르겠어,부정,1
2626,언니한테 고지혈증에 좋은 음식을 해줬더니 좋아했어 언니가 좋아하는 것을 보니 기쁘 더라고,긍정,0
2627,앞 부분 후렴은 힘 빼고 불러서 좋고 마지막은 힘 있게 불러서 더 좋다 ,긍정,0
2628,응 경찰대 떡상 ,욕설,2
2629,저러고 발정 났다 소 문 다나고 성희롱으로 처벌 받을 빠엔 걍 성폭행 하는게 훨 이득이지 어차피 미성년자 끼리 하는 짓인데,욕설,2
2630,내가 몇 날 며칠을 매달리며 열심히 준비 했던 일정이 취소 돼서 허무해,부정,1
2631,우정은 한 순간인 거 같아 친구와 사소한 걸로 다퉜는데 막막하다,부정,1
2632,내가 죽을 때는 아무도 내 죽음을 몰랐으면 좋겠어,부정,1
2633,저 못 생긴 적폐 형제 안보게 되소 좋다,욕설,2
2634,노래 조 타,긍정,0
2635,븅신년잌  노무현 짤 보여주고 피식 하면 일베지 시발 저게 무슨 ,욕설,2
2636,오빠는 자기나 잘 하지 매번 나한테 이래라 저래라 말이 많아,부정,1
2637,근데 왜 팩트가 지금 조사중이고 아직 확정 아니고 확정 해봐야 성폭행 했으면 셰프가 벌 받아 야하는건데 이건 저 여자도 문제 있는거 아님 왜 아이돌 아버지라는 거 거론 해서 피 해주냐 저 여자가 구 라일 가능성도 높은건 지난 9월 이야,욕설,2
2638,우리 학교에 벌써 음반을 내서 돈을 버는 애도 있는데 난 뭔가 이룬 게 없어,부정,1
2639,누나 사랑 해요,긍정,0
2640,아 ㅂ 나도 시 참 ㅡ,욕설,2
2641,회장님 부모님 얘기 들으니 자식들 잘 키워야 겠습니다 감사합니다,긍정,0
2642,난 남자친구가 좋은데 남자 친구는 그렇지 않은 거 같아서 슬퍼,부정,1
2643,종종 과장님께서 나만 차별 하시는 것 같아 기분이 나빠,부정,1
2644,차별금지법 강력 반대,욕설,2
2645,내 그림의 수준이 어느 정도인지 몰랐는데 교수님이 보시더니 전시를 해도 될 정도라고 하셨어,긍정,0
2646,자식들 출가하고 남편마저 세상을 뜨고 나니 나 혼자밖에 없는 것 같아서 외로워,부정,1
2647,사랑 해,긍정,0
2648,내 룸메이트가 볼 일을 보고 변기 물을 안 내려서 짜증 나,부정,1
2649,나는 베충이 들이 하도 김성령 김성령 해서 엄청 괜찮 은줄 알앗는데 상속 자들 드라마 보니까  전형적인 예쁜 아줌마 던데 ,욕설,2
2650,그동안 나한테 소홀했어,부정,1
2651,회사를 그만둘 때 걱정이 많았는데 프리랜서로 더 많은 일들을 맡게 됐어 좋은 시작인 것 같아서 기분이 좋아,긍정,0
2652,조폭 새끼들 싸움 못 한다고 착각 하는 애들이 병신 같음 저 새끼들 태반이 유도 씨름 복싱 선출 임,욕설,2
2653,내가 맨날 세트만 하는데 세트 욕 할 때 나 욕 하는줄 ㅂ,욕설,2
2654,찐 잼민이 들 씹 노잼 방송 만들어놓네  ㄹㅇ 저번 쥐 순이 쥐 돌이 시 참이 운 좋았던거네,욕설,2
